tweet,lemmatized_tweet,label
مسلي آل معمر رايس النصر واضح ان لجنه الاحتراف تبغي تعاقب باله ماتبي تعاقب الهلال وهم معاقبين الهلال التسجيل فترتين وش تبي اكثر ياسنفور الصغير,"['مسلي', 'آل', 'معمر', 'رايس', 'النصر', 'واضح', 'ان', 'لجنه', 'الاحتراف', 'تبغي', 'تعاقب', 'باله', 'ماتبي', 'تعاقب', 'الهلال', 'وهم', 'معاقبين', 'الهلال', 'التسجيل', 'فترتين', 'وش', 'تبي', 'اكثر', 'ياسنفور', 'الصغير']",not
كلهم كسلان النصر,"['كلهم', 'كسلان', 'النصر']",hate
الهلال جيسوس الرياض بيعمل ايه تركي ال الشيخ عرفتوا سب اقالته عرفتوا ليه قلنا الاداره ضعيفه وماهيب حريصه,"['الهلال', 'جيسوس', 'الرياض', 'بيعمل', 'ايه', 'تركي', 'ال', 'الشيخ', 'عرفتوا', 'سب', 'اقالته', 'عرفتوا', 'ليه', 'قلنا', 'الاداره', 'ضعيفه', 'وماهيب', 'حريصه']",not
اني جنت متوقعة خسارة البرتغال بصراحة تمنيت خسارتهم وخروجهم البطولة المخرف الفاشل سانتوس كعد رونالدو دكة نهاية صعبة وحزينة جدا لكريس وعشاقه حدث ستبقى الاعظم تاريخ كرة القدم الله ياخذك سانتوس كلب,"['اني', 'جنت', 'متوقعة', 'خسارة', 'البرتغال', 'بصراحة', 'تمنيت', 'خسارتهم', 'وخروجهم', 'البطولة', 'المخرف', 'الفاشل', 'سانتوس', 'كعد', 'رونالدو', 'دكة', 'نهاية', 'صعبة', 'وحزينة', 'جدا', 'لكريس', 'وعشاقه', 'حدث', 'ستبقى', 'الاعظم', 'تاريخ', 'كرة', 'القدم', 'الله', 'ياخذك', 'سانتوس', 'كلب']",hate
ينوي رايس نادي النصر مسلي ال معمر الاستقاله محاولات ضغط لتغير رايه حتي نهايه الموسم,"['ينوي', 'رايس', 'نادي', 'النصر', 'مسلي', 'ال', 'معمر', 'الاستقاله', 'محاولات', 'ضغط', 'لتغير', 'رايه', 'حتي', 'نهايه', 'الموسم']",not
الدي ام عندي وانا اطقطق فقراوي واحس يزعل,"['الدي', 'ام', 'عندي', 'وانا', 'اطقطق', 'فقراوي', 'واحس', 'يزعل']",hate
هدفك نبيل انا انتظر اطقطق علاهم,"['هدفك', 'نبيل', 'انا', 'انتظر', 'اطقطق', 'علاهم']",hate
الله تبيش الحرب ونفس وقت مده فاتت فرحان بحرب الهلال النفطي عنصريه الي دمك انتخابات دفتنقي قاعد تصدق كلب السلطه,"['الله', 'تبيش', 'الحرب', 'ونفس', 'وقت', 'مده', 'فاتت', 'فرحان', 'بحرب', 'الهلال', 'النفطي', 'عنصريه', 'الي', 'دمك', 'انتخابات', 'دفتنقي', 'قاعد', 'تصدق', 'كلب', 'السلطه']",hate
طاقيه يعرفون يلعبون الضغط خيبوا الآمال المباراة النصر انتهت بنتيجة,"['طاقيه', 'يعرفون', 'يلعبون', 'الضغط', 'خيبوا', 'الآمال', 'المباراة', 'النصر', 'انتهت', 'بنتيجة']",hate
بني ادم استغفر الله العظيم علي الكدب اللي انا بكدبه ده واقولك بني ادم انت مفيش مواجهه بيني وبينك كسبتها قدم يد طااره سله بتجيب الكلام ده منين ترتيبك مثلا الدوري مقوي قلبك دلوقتي عرفنا القدماا المصرين ليه عملوا جسم انسان براس حيوان كانوا بيقرو المستقبل,"['بني', 'ادم', 'استغفر', 'الله', 'العظيم', 'علي', 'الكدب', 'اللي', 'انا', 'بكدبه', 'ده', 'واقولك', 'بني', 'ادم', 'انت', 'مفيش', 'مواجهه', 'بيني', 'وبينك', 'كسبتها', 'قدم', 'يد', 'طااره', 'سله', 'بتجيب', 'الكلام', 'ده', 'منين', 'ترتيبك', 'مثلا', 'الدوري', 'مقوي', 'قلبك', 'دلوقتي', 'عرفنا', 'القدماا', 'المصرين', 'ليه', 'عملوا', 'جسم', 'انسان', 'براس', 'حيوان', 'كانوا', 'بيقرو', 'المستقبل']",hate
مسلي ال معمر كامل الاحترام والتقدير لشخصك الكريم اقسم باله امسك نادي حي فما بالك نادي كبير وعظيم النصر,"['مسلي', 'ال', 'معمر', 'كامل', 'الاحترام', 'والتقدير', 'لشخصك', 'الكريم', 'اقسم', 'باله', 'امسك', 'نادي', 'حي', 'فما', 'بالك', 'نادي', 'كبير', 'وعظيم', 'النصر']",not
الاهلي فاشل وخرب شي,"['الاهلي', 'فاشل', 'وخرب', 'شي']",hate
والفكر الصنديدي العب انسيلمو علشان اطقطق عليهم علينا تغيير الفاضي وتسبب علينا بهدف,"['والفكر', 'الصنديدي', 'العب', 'انسيلمو', 'علشان', 'اطقطق', 'عليهم', 'علينا', 'تغيير', 'الفاضي', 'وتسبب', 'علينا', 'بهدف']",hate
النصر يملك فريق متكامل تجميع وشرا لاعبين وفق احتياجات الفريق الفنيه الهدف افشال صفقات الانديه المنافسه وانت احد المساهمين تردي مستوي النصر فنيا لانك احد المطبلين لاداره مسلي ال معمر الفاشله كفشلك التحليل فما انت الا اضحوكه واراجوز,"['النصر', 'يملك', 'فريق', 'متكامل', 'تجميع', 'وشرا', 'لاعبين', 'وفق', 'احتياجات', 'الفريق', 'الفنيه', 'الهدف', 'افشال', 'صفقات', 'الانديه', 'المنافسه', 'وانت', 'احد', 'المساهمين', 'تردي', 'مستوي', 'النصر', 'فنيا', 'لانك', 'احد', 'المطبلين', 'لاداره', 'مسلي', 'ال', 'معمر', 'الفاشله', 'كفشلك', 'التحليل', 'فما', 'انت', 'الا', 'اضحوكه', 'واراجوز']",not
شكرا تقدمه لتحسين الدوري والكوره السعوديه,"['شكرا', 'تقدمه', 'لتحسين', 'الدوري', 'والكوره', 'السعوديه']",not
الجواب منظورين منظور مشجع الريال اي وابن كلب منظور محب لكره القدم اكيد يعرف مصلحته ونتمني نشوف مباريات حلوه بدوري الابطال,"['الجواب', 'منظورين', 'منظور', 'مشجع', 'الريال', 'اي', 'وابن', 'كلب', 'منظور', 'محب', 'لكره', 'القدم', 'اكيد', 'يعرف', 'مصلحته', 'ونتمني', 'نشوف', 'مباريات', 'حلوه', 'بدوري', 'الابطال']",hate
طحلبي خرابيط لازم ادارة تغير طريقة الاختيار المباراة الفتح انتهت بنتيجة,"['طحلبي', 'خرابيط', 'لازم', 'ادارة', 'تغير', 'طريقة', 'الاختيار', 'المباراة', 'الفتح', 'انتهت', 'بنتيجة']",hate
مسلي آل معمر اخذ تاليسكا الهلال غريب الهلال كريستيانو رونالدو الهلال اتمني ان يتمها بالضربه القاضيه وياخذ الهلال,"['مسلي', 'آل', 'معمر', 'اخذ', 'تاليسكا', 'الهلال', 'غريب', 'الهلال', 'كريستيانو', 'رونالدو', 'الهلال', 'اتمني', 'ان', 'يتمها', 'بالضربه', 'القاضيه', 'وياخذ', 'الهلال']",not
فرق اعلامي كبير يملك الشهادات والخبره وتربع علي اعلي المناصب حتي وصل الي راسه اكبر الانديه السعوديه واول عالمي اسيا وبين متاعلم ضرب بالطفايه وطرد ناديه واله زمان العجايب,"['فرق', 'اعلامي', 'كبير', 'يملك', 'الشهادات', 'والخبره', 'وتربع', 'علي', 'اعلي', 'المناصب', 'حتي', 'وصل', 'الي', 'راسه', 'اكبر', 'الانديه', 'السعوديه', 'واول', 'عالمي', 'اسيا', 'وبين', 'متاعلم', 'ضرب', 'بالطفايه', 'وطرد', 'ناديه', 'واله', 'زمان', 'العجايب']",not
النصر والي يقوده مسلي ماهوب نادي منشطات وخرابيط العالمي فخر العرب يالمحلي موكر حرار يالتبوع الشبابيط,"['النصر', 'والي', 'يقوده', 'مسلي', 'ماهوب', 'نادي', 'منشطات', 'وخرابيط', 'العالمي', 'فخر', 'العرب', 'يالمحلي', 'موكر', 'حرار', 'يالتبوع', 'الشبابيط']",not
اه المانيا منك لله مولر شاطر انت قدام برشلونه وانت حاجه المنتخب اساسا,"['اه', 'المانيا', 'منك', 'لله', 'مولر', 'شاطر', 'انت', 'قدام', 'برشلونه', 'وانت', 'حاجه', 'المنتخب', 'اساسا']",hate
مسلي ال معمر كابوس اعلامين الهلال والاتحاد,"['مسلي', 'ال', 'معمر', 'كابوس', 'اعلامين', 'الهلال', 'والاتحاد']",not
عندك مدرب بالاساس عندنا حـمـار بالدكه واداره غبيه تشوف الفريق ضايع اول الموسم سو شي انتصف الدوري وهم يتفرجون الله يقلعهم,"['عندك', 'مدرب', 'بالاساس', 'عندنا', 'حـمـار', 'بالدكه', 'واداره', 'غبيه', 'تشوف', 'الفريق', 'ضايع', 'اول', 'الموسم', 'سو', 'شي', 'انتصف', 'الدوري', 'وهم', 'يتفرجون', 'الله', 'يقلعهم']",hate
اللاعبين فقراوي يضحكون جمهورهم باللعب المباراة الفتح انتهت بنتيجة,"['اللاعبين', 'فقراوي', 'يضحكون', 'جمهورهم', 'باللعب', 'المباراة', 'الفتح', 'انتهت', 'بنتيجة']",hate
الصراحة انا اشوف الرياضة النسايية ايش تشتي يعملوا زي الشباب كله تدريباتهم عنف وعضلات وكذا صحيح البنات عنيفات مش حلو تحس انهن مسترجلات,"['الصراحة', 'انا', 'اشوف', 'الرياضة', 'النسايية', 'ايش', 'تشتي', 'يعملوا', 'زي', 'الشباب', 'كله', 'تدريباتهم', 'عنف', 'وعضلات', 'وكذا', 'صحيح', 'البنات', 'عنيفات', 'مش', 'حلو', 'تحس', 'انهن', 'مسترجلات']",hate
صارت يوميا نكلم بهاوش يعني مستحيل يمر يوم بدون نكلم مثلا بناديها اقول تعالي للقهوة بقرة لازم السب عشان تحس اني سامحتها لين تتعلم غلطها,"['صارت', 'يوميا', 'نكلم', 'بهاوش', 'يعني', 'مستحيل', 'يمر', 'يوم', 'بدون', 'نكلم', 'مثلا', 'بناديها', 'اقول', 'تعالي', 'للقهوة', 'بقرة', 'لازم', 'السب', 'عشان', 'تحس', 'اني', 'سامحتها', 'لين', 'تتعلم', 'غلطها']",hate
جاب العيد شيء عرف ان بيولي ممتاز تكتيكيا وهذا الي الهدف الثاني سحب الظهير والمحور للطرف,"['جاب', 'العيد', 'شيء', 'عرف', 'ان', 'بيولي', 'ممتاز', 'تكتيكيا', 'وهذا', 'الي', 'الهدف', 'الثاني', 'سحب', 'الظهير', 'والمحور', 'للطرف']",hate
الناس تقول سنه انقلوا مقر النادي تروحون بعيد اتركوا الاعبين تعالوا لروسا النادي يسبق ان نادي بالعالم روسا متعاقبين اصيبوا فيصل بن تركي مفصل القدم سعود ال سويلم رباط مسلي ال معمر خلع بالكتف,"['الناس', 'تقول', 'سنه', 'انقلوا', 'مقر', 'النادي', 'تروحون', 'بعيد', 'اتركوا', 'الاعبين', 'تعالوا', 'لروسا', 'النادي', 'يسبق', 'ان', 'نادي', 'بالعالم', 'روسا', 'متعاقبين', 'اصيبوا', 'فيصل', 'بن', 'تركي', 'مفصل', 'القدم', 'سعود', 'ال', 'سويلم', 'رباط', 'مسلي', 'ال', 'معمر', 'خلع', 'بالكتف']",not
النتيجة متوقعة لمن يعتمدون ناس خدمي المباراة الاتحاد انتهت بنتيجة,"['النتيجة', 'متوقعة', 'لمن', 'يعتمدون', 'ناس', 'خدمي', 'المباراة', 'الاتحاد', 'انتهت', 'بنتيجة']",hate
سيتم تفعيل هاشتاق ارحليامسلي الهلالالنصر,"['سيتم', 'تفعيل', 'هاشتاق', 'ارحليامسلي', 'الهلالالنصر']",not
اللاعبين طاقيه يضحكون جمهورهم باللعب المباراة الاتحاد انتهت بنتيجة,"['اللاعبين', 'طاقيه', 'يضحكون', 'جمهورهم', 'باللعب', 'المباراة', 'الاتحاد', 'انتهت', 'بنتيجة']",hate
وجود الفريق قليل عقل يجيب العار,"['وجود', 'الفريق', 'قليل', 'عقل', 'يجيب', 'العار']",hate
حسن عبدالقادر الشروط الاتحاد الاسيوي لاعبين المجنسين تنطبق علي لاعبين المنتخب القطري حتي النشيد,"['حسن', 'عبدالقادر', 'الشروط', 'الاتحاد', 'الاسيوي', 'لاعبين', 'المجنسين', 'تنطبق', 'علي', 'لاعبين', 'المنتخب', 'القطري', 'حتي', 'النشيد']",not
